Bulb_Data,Fan_Data,Humidity_Data,Temperature_Data,Valve_Data,Message_Temp,Message_Humid
0,0,46.1,39.8,0,Moderate,Too dry
1,0,46.5,39,0,Moderate,Too dry
1,0,47.5,38.1,1,Moderate,Too dry
1,0,44,40.2,1,Moderate,Too dry
1,0,44,39.9,1,Moderate,Too dry
0,1,44.9,39.1,1,Moderate,Too dry
0,1,46.3,38.2,0,Moderate,Too dry
0,1,47.6,37.6,0,Moderate,Too dry
0,1,44.5,39,0,Moderate,Too dry
0,0,44,40.1,0,Moderate,Too dry
0,0,44.6,40.1,0,Moderate,Too dry
0,0,45.9,39.5,0,Moderate,Too dry
0,0,44.4,38.5,0,Moderate,Too dry
0,0,43.9,37.7,0,Moderate,Too dry
0,0,44.5,38.7,0,Moderate,Too dry
0,0,45.8,37.7,0,Moderate,Too dry
0,0,47.5,38.4,0,Moderate,Too dry
0,0,47,39.9,0,Moderate,Too dry
0,0,44.7,40.2,0,Moderate,Too dry
0,0,43.8,39.8,0,Moderate,Too dry
1,0,44.2,38.9,0,Moderate,Too dry
0,0,45.3,37.8,1,Moderate,Too dry
0,0,47,38.1,0,Moderate,Too dry
0,0,47.2,39.7,0,Moderate,Too dry
0,1,46.5,40.3,0,Moderate,Too dry
1,0,47.5,39.9,0,Moderate,Too dry
1,0,45.4,39,1,Moderate,Too dry
1,0,43.9,37.9,1,Moderate,Too dry
1,0,43.7,37.9,1,Moderate,Too dry
1,1,44.6,39.7,1,Moderate,Too dry
1,1,46.2,39.9,1,Moderate,Too dry
1,1,47.4,38,1,Moderate,Too dry
0,1,45.6,37.8,1,Moderate,Too dry
0,1,43.8,39.4,0,Moderate,Too dry
1,1,43.6,40.2,0,Moderate,Too dry
0,1,44.5,39.9,1,Moderate,Too dry
1,0,45.9,39.1,0,Moderate,Too dry
1,0,47.5,38.1,1,Moderate,Too dry
0,1,45.7,37.8,1,Moderate,Too dry
0,0,43.7,39.3,0,Moderate,Too dry
0,1,45.7,40.1,0,Moderate,Too dry
1,1,47.3,40,0,Moderate,Too dry
1,0,46.1,39.2,1,Moderate,Too dry
1,0,44.2,38.2,1,Moderate,Too dry
1,0,43.7,37.7,1,Moderate,Too dry
0,1,44.3,39.2,1,Moderate,Too dry
0,1,45.6,40.2,0,Moderate,Too dry
0,1,47.2,40,0,Moderate,Too dry
1,1,46.3,39.3,0,Moderate,Too dry
0,0,44.3,38.3,1,Moderate,Too dry
0,0,43.6,37.7,0,Moderate,Too dry
1,0,44.1,39.1,0,Moderate,Too dry
1,1,45.3,40.1,1,Moderate,Too dry
1,0,47.1,39.4,1,Moderate,Too dry
1,0,46.2,37.7,1,Moderate,Too dry
0,1,44.3,38.9,1,Moderate,Too dry
1,1,43.6,40,0,Moderate,Too dry
1,1,44.1,39.3,1,Moderate,Too dry
1,1,45.2,38.3,1,Moderate,Too dry
1,0,47.1,37.6,1,Moderate,Too dry
1,1,46.5,38.8,1,Moderate,Too dry
1,1,44.4,39.9,1,Moderate,Too dry
1,1,44.1,40,1,Moderate,Too dry
0,1,47.2,39.4,1,Moderate,Too dry
1,1,46.9,38.3,0,Moderate,Too dry
0,1,44.7,37.6,1,Moderate,Too dry
0,1,44.3,38.8,0,Moderate,Too dry
1,0,45.5,40,0,Moderate,Too dry
1,1,47.1,40,1,Moderate,Too dry
1,0,47,37.6,1,Moderate,Too dry
0,0,45,38.7,1,Moderate,Too dry
1,1,44,40,0,Moderate,Too dry
1,1,44.2,39.5,1,Moderate,Too dry
0,1,45.4,37.7,1,Moderate,Too dry
1,0,47.1,39.8,0,Moderate,Too dry
0,1,46.9,40.1,1,Moderate,Too dry
1,1,44.6,38.6,0,Moderate,Too dry
1,0,43.7,37.7,1,Moderate,Too dry
1,1,47,39.4,1,Moderate,Too dry
1,0,46.9,38.5,1,Moderate,Too dry
1,1,44.5,37.7,1,Moderate,Too dry
1,1,43.8,38.6,1,Moderate,Too dry
1,1,46,40,1,Moderate,Too dry
1,1,44.3,40.2,1,Moderate,Too dry
1,1,43,39.5,1,Moderate,Too dry
1,1,44.1,38.6,1,Moderate,Too dry
0,1,45.5,37.7,1,Moderate,Too dry
0,1,42.9,38.3,0,Moderate,Too dry
1,1,44,39.8,0,Moderate,Too dry
1,1,45.6,40.2,1,Moderate,Too dry
0,0,46,39.7,1,Moderate,Too dry
0,0,43.9,38.8,0,Moderate,Too dry
0,1,42.7,37.8,0,Moderate,Too dry
0,1,42.9,38,0,Moderate,Too dry
1,0,43.8,40.1,0,Moderate,Too dry
0,0,45.3,39.6,1,Moderate,Too dry
0,0,46.2,38.8,0,Moderate,Too dry
0,0,44.1,37.8,0,Moderate,Too dry
0,1,42.6,40.1,0,Moderate,Too dry
0,0,42.5,40,0,Moderate,Too dry
1,0,43.4,39.2,0,Moderate,Too dry
1,0,44.8,39.8,1,Moderate,Too dry
0,0,46,39,1,Moderate,Too dry
1,0,42.6,38,0,Moderate,Too dry
1,1,42.6,38.1,1,Moderate,Too dry
0,1,43.4,39.7,1,Moderate,Too dry
1,0,44.7,40.3,0,Moderate,Too dry
1,1,43,38.9,1,Moderate,Too dry
1,1,42.3,37.9,1,Moderate,Too dry
1,0,42.8,38,1,Moderate,Too dry
0,1,42.3,39.5,1,Moderate,Too dry
0,1,42.9,40.1,0,Moderate,Too dry
0,1,44.2,38.9,0,Moderate,Too dry
0,1,45.7,37.8,0,Moderate,Too dry
1,0,44,38.1,0,Moderate,Too dry
1,0,42.2,39.7,1,Moderate,Too dry
1,0,42.9,40.2,1,Moderate,Too dry
0,0,44.2,39.7,1,Moderate,Too dry
0,1,45.6,38.8,0,Moderate,Too dry
0,1,44.2,37.8,0,Moderate,Too dry
0,1,42.8,39.9,0,Moderate,Too dry
0,0,44.2,37.7,0,Moderate,Too dry
1,0,45.4,38.5,0,Moderate,Too dry
1,0,43.7,40,1,Moderate,Too dry
0,0,42.1,40.3,1,Moderate,Too dry
1,0,41.9,39.6,0,Moderate,Too dry
1,1,42.7,38.6,1,Moderate,Too dry
0,1,44.2,37.7,1,Moderate,Too dry
0,0,43.2,40.3,0,Moderate,Too dry
0,1,44.7,39.8,0,Moderate,Too dry
0,1,45.1,38.9,0,Moderate,Too dry
1,0,43,37.8,0,Moderate,Too dry
1,0,41.7,38.3,1,Moderate,Too dry
0,0,41.8,39.9,1,Moderate,Too dry
1,0,42.7,40.2,0,Moderate,Too dry
1,1,44.4,39.6,1,Moderate,Too dry
1,1,41.7,38.5,1,Moderate,Too dry
0,0,41.6,39,1,Moderate,Too dry
1,1,42.4,40.1,0,Moderate,Too dry
0,1,43.9,40,1,Moderate,Too dry
0,1,45,39.3,0,Moderate,Too dry
0,1,43.1,38.3,0,Moderate,Too dry
0,0,41.8,37.7,0,Moderate,Too dry
0,1,41.8,39.3,0,Moderate,Too dry
0,0,42.9,40.2,0,Moderate,Too dry
0,0,44.5,40,0,Moderate,Too dry
0,0,42.4,39.2,0,Moderate,Too dry
0,0,41.6,38,0,Moderate,Too dry
0,0,42,38,0,Moderate,Too dry
1,0,43.2,39.6,0,Moderate,Too dry
1,0,44.9,40.1,1,Moderate,Too dry
1,0,44.2,39.7,1,Moderate,Too dry
1,0,42.1,38.7,1,Moderate,Too dry
1,0,41.6,37.8,1,Moderate,Too dry
1,1,42.1,38.3,1,Moderate,Too dry
1,1,43.5,39.8,1,Moderate,Too dry
1,1,45,40.1,1,Moderate,Too dry
0,1,43.5,39.5,1,Moderate,Too dry
1,1,41.9,38.5,0,Moderate,Too dry
1,1,41.7,37.6,1,Moderate,Too dry
0,1,42.6,38.5,1,Moderate,Too dry
1,1,44.1,40.1,0,Moderate,Too dry
1,0,45.2,39.4,1,Moderate,Too dry
0,1,43,38.5,1,Moderate,Too dry
0,1,41.9,37.7,0,Moderate,Too dry
1,0,41.9,39,0,Moderate,Too dry
1,1,42.8,40.1,1,Moderate,Too dry
1,1,44.4,38.2,1,Moderate,Too dry
1,0,44.9,37.7,1,Moderate,Too dry
1,0,41.6,39.1,1,Moderate,Too dry
0,1,41.8,40.1,1,Moderate,Too dry
0,1,42.8,39.9,0,Moderate,Too dry
1,1,44.4,39.2,0,Moderate,Too dry
1,1,44.2,38.1,1,Moderate,Too dry
1,1,42.2,37.8,1,Moderate,Too dry
1,0,43.1,39.4,1,Moderate,Too dry
1,0,44.6,40.2,1,Moderate,Too dry
1,1,44,39.8,1,Moderate,Too dry
1,1,42.1,38.9,1,Moderate,Too dry
0,1,41.6,37.9,1,Moderate,Too dry
0,1,42,38.1,0,Moderate,Too dry
0,1,43.2,39.8,0,Moderate,Too dry
1,1,44.8,40.3,0,Moderate,Too dry
1,1,43.6,39.8,1,Moderate,Too dry
1,0,41.7,38.7,1,Moderate,Too dry
1,0,41.5,37.8,1,Moderate,Too dry
1,0,42.2,38.5,1,Moderate,Too dry
1,1,43.6,40,1,Moderate,Too dry
1,1,44.9,40.1,1,Moderate,Too dry
1,1,43,39.5,1,Moderate,Too dry
1,1,41.5,38.6,1,Moderate,Too dry
1,1,41.4,37.7,1,Moderate,Too dry
1,1,42.3,38.7,1,Moderate,Too dry
1,1,43.9,40.1,1,Moderate,Too dry
1,1,44.5,40.2,1,Moderate,Too dry
1,1,42.5,39.6,1,Moderate,Too dry
1,1,41.4,38.6,1,Moderate,Too dry
1,1,41.6,37.7,1,Moderate,Too dry
1,1,42.5,38.7,1,Moderate,Too dry
1,1,44.2,40,1,Moderate,Too dry
1,1,44.4,40.1,1,Moderate,Too dry
1,1,42.4,37.7,1,Moderate,Too dry
1,1,41.3,39.3,1,Moderate,Too dry
1,1,41.5,40.1,1,Moderate,Too dry
1,1,42.6,39.9,1,Moderate,Too dry
1,1,44.2,39.1,1,Moderate,Too dry
1,1,44.5,38.1,1,Moderate,Too dry
1,1,42.5,37.8,1,Moderate,Too dry
1,1,41.5,39.4,1,Moderate,Too dry
1,1,44.5,40.1,1,Moderate,Too dry
1,1,43.8,39.9,1,Moderate,Too dry
1,1,42,39.1,1,Moderate,Too dry
1,1,41.5,38,1,Moderate,Too dry
1,1,42,38,1,Moderate,Too dry
1,1,43.2,39.5,1,Moderate,Too dry
1,1,44.8,39.7,1,Moderate,Too dry
1,1,43.8,38.8,1,Moderate,Too dry
1,1,42,37.9,1,Moderate,Too dry
1,1,41.5,39.5,1,Moderate,Too dry
0,1,42.1,38.6,1,Moderate,Too dry
1,1,43.3,37,1,Moderate,Too dry
1,1,44.8,36.2,1,Moderate,Too dry
1,1,43.4,35.4,0,Moderate,Too dry
1,1,41.7,34.6,1,Moderate,Too dry
1,1,42.4,34,1,Moderate,Too dry
1,1,43.8,32.5,1,Too cold,Too dry
1,0,42.3,32.1,1,Too cold,Too dry
1,1,43.3,30.2,1,Too cold,Too dry
1,1,45.3,30,1,Too cold,Too dry
1,1,46.6,29.9,1,Too cold,Too dry
1,1,48.3,29.4,1,Too cold,Too dry
1,1,50,29.1,1,Too cold,Well
0,1,51.5,28.7,1,Too cold,Well
1,1,55.3,28.7,1,Too cold,Well
0,1,56.4,28.6,1,Too cold,Well
0,1,62.9,28.4,1,Too cold,Well
0,1,62.6,28.4,0,Too cold,Well
0,1,62.7,28.4,1,Too cold,Well
0,1,64.4,28.4,0,Too cold,Well
0,0,65.4,28.4,0,Too cold,Well
0,1,66.4,28.4,0,Too cold,Well
0,0,66.5,28.4,0,Too cold,Well
0,0,66.7,28.4,0,Too cold,Well
0,0,68.6,28.3,0,Too cold,Well
0,0,68.8,28.3,0,Too cold,Well
1,0,68.9,28.3,0,Too cold,Well
1,0,69.2,28.3,0,Too cold,Well
1,0,69.4,28.6,0,Too cold,Well
0,0,69.6,28.7,0,Too cold,Well
1,0,70,28.7,1,Too cold,Well
0,0,70.5,28.6,1,Too cold,Well
0,0,70.4,28.6,1,Too cold,Well
0,1,70.2,28.7,0,Too cold,Well
0,1,70.5,28.7,1,Too cold,Well
0,1,70.9,28.7,0,Too cold,Well
0,0,67,28.7,0,Too cold,Well
0,1,66.9,28.8,0,Too cold,Well
0,0,67,28.9,0,Too cold,Well
0,0,66.9,28.9,0,Too cold,Well
0,0,66.9,28.9,0,Too cold,Well
0,0,66.9,29,0,Too cold,Well
0,0,66.9,29,0,Too cold,Well
0,0,66.9,29,0,Too cold,Well
0,0,67,29,0,Too cold,Well
0,0,66.9,29,0,Too cold,Well
0,0,67.2,29.1,0,Too cold,Well
0,0,67.3,29.1,0,Too cold,Well
0,0,67.4,29.2,0,Too cold,Well
0,0,67.4,29.2,0,Too cold,Well
1,0,67.6,29.3,0,Too cold,Well
1,0,67.6,29.3,0,Too cold,Well
1,0,67.4,29.3,0,Too cold,Well
1,0,67.4,29.3,0,Too cold,Well
1,0,67.4,29.4,1,Too cold,Well
1,0,66.8,29.4,1,Too cold,Well
1,0,66.4,29.4,1,Too cold,Well
1,1,66,29.4,1,Too cold,Well
1,1,66.2,29.4,1,Too cold,Well
1,1,66.1,29.4,1,Too cold,Well
1,1,66.2,29.4,1,Too cold,Well
1,1,66.1,29.7,1,Too cold,Well
1,1,66,29.7,1,Too cold,Well
1,1,66,29.7,1,Too cold,Well
1,1,65.8,29.8,1,Too cold,Well
0,1,65.6,29.8,1,Too cold,Well
0,1,65.4,29.8,1,Too cold,Well
0,1,65.4,29.8,1,Too cold,Well
0,1,65.4,29.8,1,Too cold,Well
0,1,65.4,29.8,0,Too cold,Well
0,1,63.9,29.8,0,Too cold,Well
0,1,64.1,29.8,0,Too cold,Well
1,0,64.2,30,0,Too cold,Well
0,0,63.9,30,0,Too cold,Well
1,0,63.8,29.9,0,Too cold,Well
1,0,63.8,30,0,Too cold,Well
1,0,63.7,30,1,Too cold,Well
1,0,63.3,30,0,Too cold,Well
1,0,63.2,30,1,Too cold,Well
0,1,63.1,30,1,Too cold,Well
0,0,63,30,1,Too cold,Well
0,1,63,30.1,1,Too cold,Well
0,1,62,30.1,1,Too cold,Well
0,1,62,30.1,0,Too cold,Well
0,1,62,30.1,0,Too cold,Well
0,1,62.1,30.2,0,Too cold,Well
0,0,62.2,30.2,0,Too cold,Well
0,0,62.2,30.2,0,Too cold,Well
0,0,62.5,30.2,0,Too cold,Well
0,0,62.4,30.2,0,Too cold,Well
0,0,62.5,30.3,0,Too cold,Well
1,0,62.7,30.3,0,Too cold,Well
1,0,63,30.3,0,Too cold,Well
1,0,62.7,30.3,0,Too cold,Well
1,0,62.5,30.3,0,Too cold,Well
0,0,62.2,30.3,1,Too cold,Well
1,0,62.3,30.3,1,Too cold,Well
1,0,62.5,30.3,1,Too cold,Well
1,1,62.5,30.3,1,Too cold,Well
1,1,62.4,30.3,0,Too cold,Well
1,1,61.9,30.3,1,Too cold,Well
0,1,61.7,30.3,1,Too cold,Well
1,0,61.5,30.3,1,Too cold,Well
0,1,61.4,30.4,1,Too cold,Well
1,1,61,30.4,1,Too cold,Well
1,1,60.8,30.4,0,Too cold,Well
1,1,60.5,30.4,1,Too cold,Well
1,1,60,30.4,0,Too cold,Well
0,0,59.8,30.5,1,Too cold,Well
0,1,59.8,30.5,1,Too cold,Well
0,0,59.9,30.5,1,Too cold,Well
0,1,60,30.5,1,Too cold,Well
0,1,60,30.5,0,Too cold,Well
0,1,60,30.5,0,Too cold,Well
0,1,59.8,30.6,0,Too cold,Well
0,0,59.7,30.6,0,Too cold,Well
0,0,59.9,30.6,0,Too cold,Well
0,0,60.2,30.6,0,Too cold,Well
0,0,60.4,30.6,0,Too cold,Well
0,0,60.5,30.5,0,Too cold,Well
0,0,60.6,30.5,0,Too cold,Well
0,0,60.6,30.6,0,Too cold,Well
1,0,60.4,30.6,0,Too cold,Well
1,0,60.3,30.6,0,Too cold,Well
1,0,60.2,30.6,0,Too cold,Well
1,0,59.8,30.6,0,Too cold,Well
1,0,59.5,30.6,1,Too cold,Well
1,0,59.3,30.6,1,Too cold,Well
1,0,59.2,30.6,1,Too cold,Well
0,1,59.3,30.7,1,Too cold,Well
0,1,59.5,30.7,1,Too cold,Well
1,1,59.4,30.7,1,Too cold,Well
1,1,59.6,30.7,1,Too cold,Well
1,1,59.6,30.8,0,Too cold,Well
1,1,58.6,30.8,0,Too cold,Well
1,1,58,30.8,1,Too cold,Well
1,0,58.3,30.8,1,Too cold,Well
1,0,58.1,30.9,1,Too cold,Well
1,1,58,30.9,1,Too cold,Well
1,1,58.3,30.9,1,Too cold,Well
1,1,58.4,31,1,Too cold,Well
1,1,58.4,31,1,Too cold,Well
1,1,58.2,31,1,Too cold,Well
1,1,57.7,31,1,Too cold,Well
1,1,57.5,31,1,Too cold,Well
1,1,57.4,31,1,Too cold,Well
1,1,57.4,31,1,Too cold,Well
1,1,56.3,31.1,1,Too cold,Well
1,1,56.1,31.1,1,Too cold,Well
1,1,56.1,31.1,1,Too cold,Well
1,1,56.1,31.1,1,Too cold,Well
1,1,56,31.1,1,Too cold,Well
1,1,55.9,31.1,1,Too cold,Well
0,1,55.5,31.1,1,Too cold,Well
1,1,55.5,31.1,1,Too cold,Well
0,1,55.3,31.1,1,Too cold,Well
1,1,55.2,31.2,1,Too cold,Well
1,1,55.3,31.2,0,Too cold,Well
1,1,55.1,31.2,1,Too cold,Well
1,0,54.8,31.2,0,Too cold,Well
1,1,54.8,31.2,1,Too cold,Well
0,0,54.9,31.3,1,Too cold,Well
1,1,55.1,31.3,1,Too cold,Well
1,1,55.2,31.4,1,Too cold,Well
1,1,55.2,31.4,1,Too cold,Well
1,1,55.3,31.5,0,Too cold,Well
1,1,55.6,31.5,1,Too cold,Well
1,0,55.5,31.6,1,Too cold,Well
1,1,55.2,31.6,1,Too cold,Well
1,1,55.1,31.6,1,Too cold,Well
1,1,55.2,31.6,1,Too cold,Well
1,1,55.4,32.1,1,Too cold,Well
1,1,55.4,32.1,1,Too cold,Well
1,1,56.3,32.1,1,Too cold,Well
1,1,56.2,32.1,1,Too cold,Well
1,1,56,32.1,1,Too cold,Well
1,1,55.7,32.1,1,Too cold,Well
1,1,55.4,32,1,Too cold,Well
1,1,55.4,32,1,Too cold,Well
1,1,55.8,32,1,Too cold,Well
1,1,56.1,32,1,Too cold,Well
1,1,57.5,32,1,Too cold,Well
0,1,57.1,32,1,Too cold,Well
0,1,57.1,32,1,Too cold,Well
1,1,57.2,32,1,Too cold,Well
1,1,57.3,32,0,Too cold,Well
1,1,57.5,32,0,Too cold,Well
1,1,57.5,32,1,Too cold,Well
1,0,57.6,32,1,Too cold,Well
1,0,57.7,32,1,Too cold,Well
1,1,57.8,32.1,1,Too cold,Well
1,1,58,32.2,1,Too cold,Well
1,1,58.2,32.3,1,Too cold,Well
1,1,58.2,32.3,1,Too cold,Well
0,1,58.2,32.2,1,Too cold,Well
1,1,58.3,32.2,1,Too cold,Well
1,1,58.5,32.3,1,Too cold,Well
1,1,58.7,32.3,0,Too cold,Well
0,1,58.8,32.3,1,Too cold,Well
0,1,58.9,32.3,1,Too cold,Well
0,1,59,32.2,1,Too cold,Well
1,0,58.4,32.3,0,Too cold,Well
1,1,58.4,32.2,0,Too cold,Well
1,1,58.2,32.2,0,Too cold,Well
1,1,58.2,32.2,1,Too cold,Well
1,0,58.3,32.2,1,Too cold,Well
0,0,58.1,32.2,1,Too cold,Well
0,0,57.6,32.2,1,Too cold,Well
1,1,57.9,32.2,1,Too cold,Well
1,1,57.9,32.2,0,Too cold,Well
1,1,57.8,32.2,0,Too cold,Well
1,1,57.8,32.2,1,Too cold,Well
1,1,57.8,32.2,1,Too cold,Well
1,0,57.6,32.2,1,Too cold,Well
1,0,57.5,32.2,1,Too cold,Well
1,1,57.5,32.1,1,Too cold,Well
1,1,57.5,32,1,Too cold,Well
1,1,57.5,32,1,Too cold,Well
1,1,57.5,32,1,Too cold,Well
0,1,57.5,32,1,Too cold,Well
1,1,57.5,31.7,1,Too cold,Well
1,1,57.5,31.7,1,Too cold,Well
1,1,57.4,31.7,1,Too cold,Well
1,1,57.4,31.7,0,Too cold,Well
1,1,57.5,31.7,1,Too cold,Well
1,1,57.4,31.7,1,Too cold,Well
1,1,57.4,31.7,1,Too cold,Well
0,0,57.5,31.6,1,Too cold,Well
1,1,57.7,31.6,1,Too cold,Well
1,1,57.8,31.6,1,Too cold,Well
1,1,59.5,31.5,1,Too cold,Well
1,1,59.7,31.5,0,Too cold,Well
1,1,59.9,31.5,1,Too cold,Well
0,1,60.3,30.6,1,Too cold,Well
0,1,60.9,30.6,1,Too cold,Well
0,0,61.6,30.6,1,Too cold,Well
0,1,61.8,30.6,1,Too cold,Well
0,1,61.8,30.6,0,Too cold,Well
0,1,61.7,30.6,0,Too cold,Well
1,1,61.5,30.6,0,Too cold,Well
1,1,61.4,30.6,0,Too cold,Well
0,0,60.8,30.6,0,Too cold,Well
0,0,69.6,30.6,0,Too cold,Well
0,0,69.6,30.6,1,Too cold,Well
0,0,69.6,30.6,1,Too cold,Well
0,0,69.7,30.6,0,Too cold,Well
1,0,69.7,30.6,0,Too cold,Well
0,1,69.6,30.6,0,Too cold,Well
0,1,69.6,30.3,0,Too cold,Well
0,0,69.7,30.3,0,Too cold,Well
1,0,69.9,30.3,1,Too cold,Well
0,0,70,30.3,0,Too cold,Well
1,0,70.1,30.3,0,Too cold,Well
1,0,70.2,30.3,0,Too cold,Well
1,1,70.3,30.2,1,Too cold,Well
1,0,70.4,30.3,0,Too cold,Well
0,0,70.4,30.2,1,Too cold,Well
1,0,73.6,30.3,1,Too cold,Well
0,1,73.6,30.3,1,Too cold,Well
1,0,73.8,30.2,1,Too cold,Well
1,1,73.7,30.2,0,Too cold,Well
1,1,73.8,30.2,1,Too cold,Well
0,1,73.8,29.5,0,Too cold,Well
1,1,73.8,29.5,1,Too cold,Well
1,0,73.8,29.5,1,Too cold,Well
1,1,73.9,29.5,1,Too cold,Well
0,0,73.8,29.4,0,Too cold,Well
1,1,73.8,29.5,1,Too cold,Well
0,1,73.9,29.4,1,Too cold,Well
0,1,74.8,29.4,1,Too cold,Well
0,0,74.9,29.4,0,Too cold,Well
0,1,78.6,29.4,1,Too cold,Well
1,1,78.7,29.4,0,Too cold,Well
1,1,78.8,29.4,0,Too cold,Well
1,0,78.9,29.4,0,Too cold,Well
1,1,78.9,29.4,0,Too cold,Well
1,0,78.9,29.4,1,Too cold,Well
0,0,79,29.4,1,Too cold,Well
1,0,79,29.4,1,Too cold,Well
1,0,79,29.4,1,Too cold,Well
1,1,79.1,29.1,1,Too cold,Well
1,1,79.1,29.1,0,Too cold,Well
1,1,79.2,29.1,1,Too cold,Well
0,1,79.3,29.1,1,Too cold,Well
1,1,79.4,29.1,1,Too cold,Well
1,0,79.5,29.1,1,Too cold,Well
1,1,79.4,29.1,1,Too cold,Well
1,1,79.3,29,0,Too cold,Well
0,1,79.5,29.1,1,Too cold,Well
0,1,81.2,29.1,1,Too cold,Well
0,1,81.1,29.1,1,Too cold,Well
0,0,81.2,29.1,1,Too cold,Well
0,1,81.2,29.1,0,Too cold,Well
0,1,81.1,29.1,0,Too cold,Well
0,1,81.1,29.1,0,Too cold,Well
1,0,81.2,29.1,0,Too cold,Well
1,0,81.3,29.1,0,Too cold,Well
0,0,81.3,28.8,0,Too cold,Well
0,0,81.3,28.8,0,Too cold,Well
0,0,81.3,28.8,1,Too cold,Well
0,0,81.4,28.8,1,Too cold,Well
0,0,81.5,28.7,0,Too cold,Well
0,1,81.5,28.7,0,Too cold,Well
1,1,81.5,28.7,0,Too cold,Well
1,0,81.5,28.7,0,Too cold,Well
1,0,81.5,28.7,0,Too cold,Well
1,0,82.7,28.7,0,Too cold,Well
1,0,82.7,28.7,1,Too cold,Well
1,0,83,28.7,1,Too cold,Well
1,0,83.2,28.7,1,Too cold,Well
1,1,83.2,28.7,1,Too cold,Well
1,1,83.3,28.7,1,Too cold,Well
1,1,83,28.7,1,Too cold,Well
1,1,83,28.7,1,Too cold,Well
1,1,82.9,28.7,1,Too cold,Well
1,1,83.3,28.7,1,Too cold,Well
1,1,83.4,28.7,1,Too cold,Well
1,1,83.4,28.7,1,Too cold,Well
0,1,83.5,28.6,1,Too cold,Well
1,1,83.7,28.6,1,Too cold,Well
1,1,83.9,28.6,1,Too cold,Well
1,1,84,28.6,1,Too cold,Well
0,1,84.1,28.6,0,Too cold,Well
1,1,84.2,28.6,1,Too cold,Well
1,1,84.1,28.6,1,Too cold,Well
1,0,84.1,28.6,1,Too cold,Well
0,1,84.1,28.6,0,Too cold,Well
0,1,84.1,28.6,1,Too cold,Well
1,1,84.2,28.6,1,Too cold,Well
1,0,84.2,28.6,1,Too cold,Well
1,1,84.2,28.6,0,Too cold,Well
0,1,84.1,28.6,0,Too cold,Well
1,1,84,28.6,1,Too cold,Well
1,0,84.1,28.6,1,Too cold,Well
1,0,84.1,28.6,1,Too cold,Well
1,1,84.1,28.6,0,Too cold,Well
1,1,84.2,28.6,1,Too cold,Well
1,1,84.2,28.6,1,Too cold,Well
1,0,84.2,28.6,1,Too cold,Well
1,1,84.1,28.6,1,Too cold,Well
0,1,84.2,28.6,1,Too cold,Well
0,1,84.2,28.6,1,Too cold,Well
1,1,84.1,28.6,1,Too cold,Well
1,1,84.1,28.6,1,Too cold,Well
0,1,84,28.6,0,Too cold,Well
1,1,84,28.6,0,Too cold,Well
1,1,84,28.6,1,Too cold,Well
1,1,83.9,28.5,1,Too cold,Well
1,0,83.8,28.5,0,Too cold,Well
1,0,83.7,28.5,1,Too cold,Well
1,1,83.7,28.5,1,Too cold,Well
1,1,83.7,28.5,1,Too cold,Well
1,0,83.8,28.5,1,Too cold,Well
1,1,83.8,28.5,1,Too cold,Well
1,1,83.9,28.5,1,Too cold,Well
1,1,83.9,28.5,1,Too cold,Well
1,1,84,28.4,1,Too cold,Well
0,1,84,27.7,1,Too cold,Well
1,1,84.1,27.7,1,Too cold,Well
1,1,84.1,27.7,1,Too cold,Well
0,1,84.2,27.7,1,Too cold,Well
0,1,84.3,27.7,0,Too cold,Well
0,1,84.4,27.7,1,Too cold,Well
0,1,84.5,27.7,1,Too cold,Well
1,1,84.6,27.7,0,Too cold,Well
1,0,85.6,27.7,0,Too cold,Well
1,1,86.1,27.7,0,Too cold,Well
1,1,86.2,27.7,0,Too cold,Well
1,0,87,27.7,1,Too cold,Well
1,0,87.1,27.7,1,Too cold,Well
1,0,87.2,27.8,1,Too cold,Well
1,0,87.2,27.8,1,Too cold,Well
1,1,87.1,27.9,1,Too cold,Well
1,1,87,27.9,1,Too cold,Well
0,1,87,27.9,1,Too cold,Well
0,1,87.1,27.9,1,Too cold,Well
1,1,87.1,27.9,1,Too cold,Well
0,1,86.8,27.9,1,Too cold,Well
0,1,86.5,27.9,0,Too cold,Well
0,1,86.6,28,0,Too cold,Well
0,1,86.6,28,1,Too cold,Well
0,1,86.9,28,0,Too cold,Well
1,0,86.8,28,0,Too cold,Well
1,0,86.6,28,0,Too cold,Well
1,1,85.9,28,0,Too cold,Well
1,0,85.8,28,0,Too cold,Well
1,0,85.8,28,1,Too cold,Well
1,0,86,28,1,Too cold,Well
1,0,86.1,28,1,Too cold,Well
1,0,85.7,28,1,Too cold,Well
1,1,85.6,28,1,Too cold,Well
0,1,85.3,28,1,Too cold,Well
1,1,85.1,28,1,Too cold,Well
1,1,84.9,28,1,Too cold,Well
1,1,84.6,28,1,Too cold,Well
1,1,84.3,28,0,Too cold,Well
1,1,84,28,1,Too cold,Well
0,1,83.7,28,1,Too cold,Well
1,1,83.4,28.1,1,Too cold,Well
1,0,83.2,28.1,1,Too cold,Well
1,1,83.1,28,1,Too cold,Well
1,1,83.1,28.1,0,Too cold,Well
1,1,83,28.1,1,Too cold,Well
0,1,83.1,28,1,Too cold,Well
0,1,83,28.1,1,Too cold,Well
1,0,83,28.1,1,Too cold,Well
1,1,82.9,28.1,1,Too cold,Well
0,1,82.9,28.2,0,Too cold,Well
